time/fps,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/ent_coef
160,3439,830.11,604,551853,306.60339349000003,,,541824,-1.7974943164736032,0.003746069052567691,0.5738465436734259,0.0003,0.0005406926520663546
160,3460,829.48,608,555149,306.6480383,,,545152,-1.8058976158499718,0.004222457880359798,-0.9123906458262354,0.0003,0.0005324021249180078
160,3479,828.16,612,558398,306.72498346,,,548352,-1.8288605436682701,0.0035157496274678124,-0.3835923275910318,0.0003,0.0005626639176625758
,,,,560000,,310.961532,810.0,549952,-1.8511341735720634,0.002687297747570483,0.42617021105252206,0.0003,0.0005560551480812137
160,3501,826.4,616,561627,306.80152581000004,,,551616,-1.8659175503998995,0.0035622390578282648,-0.07850847975350916,0.0003,0.0005172412375031854
160,3520,824.76,620,564864,306.90329535,,,554816,-1.859838431701064,0.003784245961014676,-1.5680189738050103,0.0003,0.0005328343040673644
160,3540,822.85,624,568085,307.05672028000004,,,558080,-1.8663113247603178,0.003631763295516066,-0.4565783515572548,0.0003,0.0005018717311031651
,,,,570000,,315.7418508,799.4,560000,-1.870483424514532,0.0031142085545070586,-0.1568342912942171,0.0003,0.0005244675321591785
160,3562,820.91,628,571311,307.20003464000007,,,561280,-1.8750607017427683,0.0028089725672089116,1.2962784264236689,0.0003,0.0005484339972099406
160,3582,820.33,632,574560,307.22383623999997,,,564544,-1.8847738299518824,0.0024538260802273726,0.7504877692554146,0.0003,0.0005168139259694726
160,3606,826.77,636,578571,302.79403389,,,568576,-4.195358354598284,0.026573588795145042,83.1390792131424,0.0003,0.0009322840605818783
160,3614,806.47,640,579820,284.65455798,,,569792,-10.997255742549896,0.16519568889634684,137.52156972885132,0.0003,0.0015699165141995763
,,,,580000,,-121.060204,43.0,569984,-12.689337685704231,0.16043905296828598,138.05159902572632,0.0003,0.0017240980560018215
160,3615,774.37,644,580009,267.43959776,,,,,,,,
160,3616,742.47,648,580173,250.26807320999995,,,570176,-14.163339376449585,0.27295846823835745,105.27105510234833,0.0003,0.001855878244896303
160,3618,711.18,652,580408,233.15663708999998,,,570368,-15.106383681297302,0.23048879124689847,80.80473852157593,0.0003,0.0019632553703559097
160,3623,687.1,656,581302,215.69166469000004,,,571264,-16.57773432135582,0.24242521857377142,67.42375326156616,0.0003,0.0023945243810885586
160,3626,661.28,660,581766,201.16755722,,,571776,-16.21164506673813,0.3697799011133611,24.31395673751831,0.0003,0.00265363004655228
160,3639,649.06,664,583844,187.69419249999999,,,573824,-11.590589985251427,0.09967673811479472,-0.2330869932193309,0.0003,0.0029168376277084462
160,3644,624.18,668,584668,171.13312073999998,,,574656,-9.980380788445473,0.1448837495117914,-3.089052733965218,0.0003,0.002843430356733734
160,3670,634.01,672,588972,161.50421161,,,578944,-5.127921976149082,0.0382651569598238,-2.267152251675725,0.0003,0.0014476404758170247
,,,,590000,,-20.2941976,1419.0,579968,-4.506662607192993,0.024316705646924675,-1.7836814988404512,0.0003,0.0012817084425478242
160,3707,654.96,676,594399,160.12698330999999,,,584384,-2.8088669180870056,0.009637305138312513,0.8335316587472335,0.0003,0.0007053117406030651
160,3731,661.31,680,598352,159.84778238,,,588352,-2.1926995776593685,0.00543829734033352,0.3035788587294519,0.0003,0.0006024738468113355
,,,,600000,,310.0542672,883.6,589952,-2.0625780653208494,0.005371096515318641,-0.31920383614487946,0.0003,0.0005667528885169304
160,3754,663.73,684,601896,159.83399870000002,,,591872,-1.9747532587498426,0.0044199454309818975,1.3985924733569846,0.0003,0.0005128337115820614
160,3775,667.25,688,605372,161.61576772,,,595328,-1.8901136480271816,0.0035986726343253395,-1.3457758326549083,0.0003,0.0004654841563933587
160,3794,665.01,692,608472,159.49261664000002,,,598464,-1.86212676204741,0.002364282760936476,0.011956082424148917,0.0003,0.0004823550325454562
,,,,610000,,312.2904502,815.0,600000,-1.8616001401096582,0.004101190595974913,0.14827752532437444,0.0003,0.0005106969701955677
160,3817,665.3,696,611812,159.39505265000003,,,601792,-1.857939062640071,0.003258056634422246,0.2910655390005559,0.0003,0.0005061219990238897
160,3838,666.5,700,615195,159.32907960999998,,,605184,-1.8540689330548048,0.0031845238893311034,0.49466234748251736,0.0003,0.00048260907306030276
160,3858,666.3,704,618483,159.30897213999998,,,608448,-1.8657824508845806,0.0036758487501629133,0.027579486835747957,0.0003,0.0004680471820392995
,,,,620000,,313.15944360000003,796.6,609984,-1.8740877117961645,0.0033013343704624276,-1.4553190846927464,0.0003,0.000486628216549434
160,3881,666.4,708,621789,159.23734743,,,611776,-1.8805995639413595,0.0030764197151711414,-0.42170615610666573,0.0003,0.00048224690499409917
160,3901,665.46,712,624944,159.19520649999998,,,614912,-1.8899228554219007,0.005048087759860209,-0.13896481366828084,0.0003,0.0004755118675348058
160,3921,665.2,716,628147,159.09466186,,,618112,-1.906385064125061,0.0040015992831285985,0.6030091925058514,0.0003,0.0004905431760562351
,,,,630000,,308.8289692,801.6,619968,-1.9099685791879892,0.005130849631768797,-0.3186087340582162,0.0003,0.0004812810375369736
160,3943,664.64,720,631328,159.0485944,,,621312,-1.9106026850640774,0.003970698218154212,-0.16638361988589168,0.0003,0.0004651375234061561
160,3962,663.83,724,634468,158.91480636999998,,,624448,-1.9222599975764751,0.0038102944204183586,0.6033676443621516,0.0003,0.00046267821426226874
160,3982,663.1,728,637621,158.78655451999998,,,627584,-1.9236173164099455,0.0042742318773889565,0.8211732738418505,0.0003,0.0005126853893671068
,,,,640000,,312.67399,756.0,629952,-1.9160567987710238,0.003993248277993189,0.053887970047071576,0.0003,0.0004910028201265959
160,4004,662.28,732,640788,158.77993565,,,630784,-1.9164931792765856,0.002738152548317885,0.09571295836940408,0.0003,0.0004811661756320973
160,4023,653.98,736,643969,163.26968300000001,,,633984,-1.9384033139795065,0.0045818328574114275,1.5690951184369624,0.0003,0.0004967472723365063
160,4042,672.62,740,647082,181.47960575000002,,,637056,-1.934232622385025,0.003598238898348427,-0.6914926976896822,0.0003,0.00047514889820376993
,,,,650000,,310.6841566,790.4,640000,-1.9375753328204155,0.0038239961552335444,-0.6117827449925244,0.0003,0.00047686885181974503
159,4064,702.54,744,650263,198.85385788999997,,,640256,-1.9408500865101814,0.004826442973353551,0.002901859814301133,0.0003,0.00047022420449138735
159,4084,732.99,748,653472,216.08880704999996,,,643456,-1.9471596255898476,0.0032601278644506237,-1.879307834431529,0.0003,0.00045936209016872454
159,4104,762.52,752,656660,233.23257428000005,,,646656,-1.9571384340524673,0.003913467801112347,0.7269016765058041,0.0003,0.0004881371050942107
160,4121,781.3,756,659432,248.11272748,,,649408,-1.9579556938260794,0.005511820386573163,-0.5995104189496487,0.0003,0.000484938515455724
,,,,660000,,311.607557,752.0,649984,-1.962172009050846,0.004624151129064558,1.0664333337917924,0.0003,0.0004922153002553387
159,4142,807.96,760,662562,264.85365306,,,652544,-1.9666139874607325,0.003089862299248125,-1.2908065670635551,0.0003,0.0004847237178182695
159,4162,818.6,764,665704,278.4580698,,,655680,-1.965400518849492,0.0027238443506121257,0.5232975380495191,0.0003,0.0005093148865853436
159,4181,842.36,768,668904,295.10511779999996,,,658880,-1.985615637153387,0.004477170257587204,1.3647980235982686,0.0003,0.0005180727630431647
,,,,670000,,312.83489539999994,772.8,659968,-1.9812961518764496,0.003376864591245976,1.262110756477341,0.0003,0.000500961248690146
159,4204,831.57,772,672129,304.77289357,,,662144,-2.000008448958397,0.004755328757482857,0.4483249383047223,0.0003,0.00041885988002832164
159,4223,808.65,776,675264,306.21609116,,,665216,-2.0022150930017233,0.004631215817653356,-0.6793548644054681,0.0003,0.0004799136659130454
159,4242,800.48,780,678400,306.56667378,,,668352,-1.9894214496016502,0.004861004875465369,1.0553909470327199,0.0003,0.0004985737259630696
,,,,680000,,259.5407244,700.0,669952,-1.9920899216085672,0.005546723641373319,-0.4558699266053736,0.0003,0.0004776875812240178
159,4263,795.42,784,681438,306.70622473,,,671424,-1.9998554401099682,0.004874767780165712,0.12514898064546287,0.0003,0.000537344443728216
159,4282,791.9,788,684562,306.90224200999995,,,674560,-2.0046438463032246,0.005418295357685565,-0.24260413646697998,0.0003,0.000450445609203598
159,4301,792.12,792,687684,309.13672085,,,677696,-1.9999324455857277,0.004293024680691815,0.9555686567910016,0.0003,0.0005170003960301983
,,,,690000,,316.9027936,788.8,680000,-1.9995017889887094,0.0036395585434547684,-0.8007335115689784,0.0003,0.00048057714684546227
159,4322,789.88,796,690800,309.36870061999997,,,680768,-1.9971626829355955,0.004297050370951183,0.015529958996921778,0.0003,0.0004995580684408196
159,4341,787.57,800,693952,309.5452702,,,683904,-1.9955334458500147,0.004702866749994428,-0.9827530130278319,0.0003,0.000465534138129442
159,4360,785.41,804,697024,309.73215823000004,,,686976,-2.0074060391634703,0.0031426217688022007,-0.9586529727093875,0.0003,0.0004807719201380678
,,,,700000,,318.2823898,771.2,689984,-1.9942701030522585,0.0034923740211070253,0.6320745174307376,0.0003,0.0004605606750374136
159,4381,784.2,808,700209,309.85297626000005,,,690176,-1.9960197731852531,0.004195036601913671,0.055891118478029966,0.0003,0.00047478040960413637
159,4406,792.93,812,704237,305.37542771,,,694208,-1.9901077337563038,0.003829943795381041,0.4495097786420956,0.0003,0.0005005237017030595
159,4424,791.56,816,707303,305.59374091,,,697280,-1.9961375053972006,0.004877307178048795,-1.144441491458565,0.0003,0.00043574362052822835
,,,,710000,,315.6572052,766.4,699968,-1.9954075403511524,0.004443066752855884,-0.3137826493475586,0.0003,0.00048170822174142813
159,4446,790.91,820,710419,305.73595411,,,700416,-1.9886128176003695,0.004315297278481012,0.6577883802819997,0.0003,0.0004985076893717633
159,4464,790.21,824,713489,305.94667531999994,,,703488,-1.9861935805529356,0.0053513854952598194,1.401130681624636,0.0003,0.0004783554095411091
159,4483,789.31,828,716552,306.14664306000003,,,706560,-1.9961785860359669,0.004354486937472757,0.47554719005711377,0.0003,0.0004500008553804946
159,4502,788.59,832,719647,306.24908461,,,709632,-2.00800109654665,0.005620590072567211,-1.1998277860693634,0.0003,0.00048325377338187536
,,,,720000,,315.83201760000003,766.2,709952,-2.008300794288516,0.005884078203962417,-1.9180035097524524,0.0003,0.0004716263315458491
159,4523,787.83,836,722752,306.30517070999997,,,712704,-2.0084286462515593,0.004252702490248339,1.2009554877877235,0.0003,0.00043292302689224016
159,4542,787.7,840,725852,306.23619014999997,,,715840,-1.9989117961376905,0.004334682827902725,-0.24741285992786288,0.0003,0.0004904973375232657
159,4561,786.96,844,728959,306.25835598000003,,,718912,-1.9873476438224316,0.0032273211945721414,-1.9488174500875175,0.0003,0.0004959945899827289
,,,,730000,,315.563768,758.4,720000,-1.9860023949295282,0.003708354259515545,-0.02905163960531354,0.0003,0.000513010681970627
159,4582,786.0,848,732072,306.33408789000003,,,722048,-1.9870175030082464,0.005893915944852779,0.4922343138605356,0.0003,0.00047353794070659205
159,4600,784.75,852,735135,306.4657776700001,,,725120,-1.9865976870059967,0.005063074532927203,-1.2984306318685412,0.0003,0.0004883198012066714
159,4619,788.44,856,738276,309.27309995,,,728256,-2.0052246041595936,0.0040999834363901755,-1.2357195147778839,0.0003,0.0005306814082359779
,,,,740000,,316.8679774,774.4,729984,-2.001681264489889,0.0028227376408267446,-1.160347929224372,0.0003,0.00049254581972491
159,4641,788.21,860,741383,309.40492982999996,,,731392,-2.0095956567674875,0.004321219396160814,-0.07927261106669903,0.0003,0.00048500113143745693
159,4660,787.97,864,744501,309.4643150399999,,,734464,-2.0029657538980246,0.004565997172903735,-0.17938592215068638,0.0003,0.0005035620124544948
159,4678,786.92,868,747596,309.58298133000005,,,737600,-2.0047660917043686,0.0061040868079089705,0.005826873471960425,0.0003,0.0004990550596630783
,,,,750000,,317.8377456,759.8,739968,-1.999397860839963,0.004869282379786455,-0.07191339880228043,0.0003,0.0004799838138751511
159,4699,785.32,872,750661,309.79031332,,,740672,-2.00250637345016,0.0038377350792870857,-0.04808165202848613,0.0003,0.0004583169193210779
159,4714,777.92,876,753056,305.81211748,,,743040,-2.0139855854213238,0.00511028218102183,-0.01763468235731125,0.0003,0.0004858035526922322
159,4716,748.64,880,753264,289.16827502,,,743232,-2.0128903910517693,0.0039728824676785734,-0.3626373664010316,0.0003,0.00048631882418703754
159,4717,720.2,884,753458,272.40714971,,,743424,-2.0231269411742687,0.005457181027850311,1.1946290612686425,0.0003,0.0005017135772504844
159,4719,691.2,888,753682,255.63208396000002,,,743680,-2.0422552302479744,0.005422792710760405,4.328689565882087,0.0003,0.0005524467896975693
159,4720,662.45,892,753929,238.95121043999998,,,743936,-2.1733821481466293,0.007227037822303828,27.312612742185593,0.0003,0.0007007292588241398
159,4722,633.27,896,754127,222.26883027000002,,,744128,-2.705237701535225,0.01864154562645126,79.80323672294617,0.0003,0.0008606245855844463
159,4723,603.98,900,754350,205.59992549000003,,,744320,-3.7926848605275154,0.018692439065489452,76.6888177394867,0.0003,0.000988012026027718
159,4725,575.95,904,754619,188.43687228999997,,,744576,-4.9612932950258255,0.0380054387205746,62.02410852909088,0.0003,0.001106029370930628
159,4737,563.16,908,756525,171.89211183999998,,,746496,-5.9507355988025665,0.04074964229948819,11.470197722315788,0.0003,0.0017366784413752612
,,,,760000,,309.61086940000007,907.6,749952,-4.026221480220556,0.02779860525697586,-2.4681724500842392,0.0003,0.0013787000298179919
159,4768,566.78,912,760915,170.46998932999998,,,750912,-3.537269327789545,0.014422387901504408,-2.556762231513858,0.0003,0.0012112661570427008
159,4791,570.66,916,764369,170.37899877,,,754368,-2.5699618831276894,0.009874993826997525,-2.068643089849502,0.0003,0.0006270336234592833
159,4812,573.87,920,767806,170.27961530000002,,,757760,-2.203519094735384,0.004432257254393335,-0.5539470426738262,0.0003,0.0004614193553607038
,,,,770000,,313.810524,817.2,760000,-2.102112725377083,0.004268271898581588,0.328722074162215,0.0003,0.0004754344399771071
159,4836,576.72,924,771161,170.19319099,,,761152,-2.075494358316064,0.0058038603947352385,-0.8066577853169292,0.0003,0.00044778654410038143
159,4857,578.8,928,774432,170.12131089,,,764416,-2.0159793850034475,0.005793601777213553,-0.8268517556134611,0.0003,0.0004754445890284842
159,4877,579.43,932,777590,170.07974263000003,,,767552,-1.9901097510010004,0.004862451898361542,-0.33604366751387715,0.0003,0.0004605400372383883
,,,,780000,,315.595647,794.2,769984,-1.9830942507833242,0.004488101557171831,-0.781565906945616,0.0003,0.00044014524974045344
159,4899,580.37,936,780789,170.05198921000002,,,770752,-1.9807332064956427,0.004797212810899509,0.454128309385851,0.0003,0.0004432204623299185
159,4919,580.98,940,783950,170.16246574000002,,,773952,-1.9690129905939102,0.005218783363716284,-0.29298729449510574,0.0003,0.0004750238063024881
159,4938,581.33,944,787092,170.14089447999996,,,777088,-1.98218865506351,0.00471186455570205,-0.9050834358204156,0.0003,0.0005184418050703243
,,,,790000,,256.0256696,673.2,779968,-1.9859158396720886,0.0039343797332094255,0.600904778111726,0.0003,0.00048400019795735716
159,4959,580.93,948,790165,170.13938276000002,,,780160,-1.9860297963023186,0.0040940540875453735,0.3385211634449661,0.0003,0.0004831166002077225
159,4978,581.06,952,793241,170.14057249,,,783232,-1.990976294502616,0.004072624377613465,1.2069661910645664,0.0003,0.0005203209702813183
159,4996,579.66,956,796242,170.09436121,,,786240,-2.006093893200159,0.004770572814322804,-0.25416700122877955,0.0003,0.00044549025460582925
159,5015,578.86,960,799269,170.08735711999998,,,789248,-2.0157488752156496,0.004807912923979529,1.3537678713910282,0.0003,0.0004997056321371929
,,,,800000,,316.70584160000004,740.4,789952,-2.0183697417378426,0.0040210930822013324,-1.2998131066560745,0.0003,0.0004936566865580971
159,5036,577.74,964,802275,170.07826293,,,792256,-2.010160470381379,0.005023390114274662,0.24853309313766658,0.0003,0.00045499932411985355
159,5054,577.0,968,805296,170.08970134999998,,,795264,-2.0251724664121866,0.004221700607331513,-0.3231728859245777,0.0003,0.0004636749135897844
159,5072,575.74,972,808235,170.06413026,,,798208,-2.0340404473245144,0.004593891333342981,0.33347520302049816,0.0003,0.0004996610405214597
,,,,810000,,269.76194160000006,683.8,800000,-2.038249224424362,0.004898826081671359,0.8092684592120349,0.0003,0.00045170250541559653
159,5091,579.23,976,810979,171.91668681,,,800960,-2.034238124266267,0.0053088240631495864,-1.7835300986189395,0.0003,0.0004762087633025658
159,5108,604.65,980,813729,186.25715782,,,803712,-2.024374056607485,0.005236254264218587,1.0455100301187485,0.0003,0.0005237963005129131
159,5124,630.46,984,816504,200.97334426999998,,,806464,-2.011184299364686,0.0036955386055979034,-1.902562029659748,0.0003,0.000518733491844614
159,5143,658.66,988,819548,217.77862986,,,809536,-1.9984667226672173,0.004453876859543016,-0.6416215687058866,0.0003,0.000508603631715232
