train/n_updates,train/explained_variance,train/value_loss,train/learning_rate,time/iterations,train/policy_loss,time/fps,train/std,time/time_elapsed,train/entropy_loss,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean
113999,-1.2933478355407715,0.010915632359683514,0.0007,54000,-0.1724821776151657,873,0.38062310218811035,308,-1.3124357461929321,270000,332.6,-111.77753009
114099,-6.547679901123047,0.02944996766746044,0.0007,54100,0.21406637132167816,873,0.3825467824935913,309,-1.3349360227584839,270500,347.79,-111.40477555000001
114199,-3.2420225143432617,0.029556697234511375,0.0007,54200,0.014985412359237671,873,0.3824295401573181,310,-1.334251880645752,271000,347.79,-111.40477555000001
114299,-2.105699300765991,0.003503066021949053,0.0007,54300,0.004823841154575348,873,0.3838246762752533,310,-1.3377189636230469,271500,347.79,-111.40477555000001
114399,-0.8425370454788208,0.011214948259294033,0.0007,54400,-0.11861486732959747,873,0.38349640369415283,311,-1.3342050313949585,272000,361.91,-110.95779638
114499,-3.345139980316162,0.008058794774115086,0.0007,54500,-0.04681742936372757,873,0.3846789002418518,311,-1.3482928276062012,272500,361.91,-110.95779638
114599,-0.9985663890838623,0.009707530960440636,0.0007,54600,0.1580907255411148,873,0.3867223262786865,312,-1.3782843351364136,273000,361.91,-110.95779638
114699,0.07497256994247437,0.012360240332782269,0.0007,54700,0.00100213591940701,873,0.38775435090065,312,-1.389217734336853,273500,361.91,-110.95779638
114799,-1.9376230239868164,0.009009811095893383,0.0007,54800,-0.13304419815540314,873,0.3865445852279663,313,-1.373793363571167,274000,376.74,-110.46333465000002
114899,0.0816989541053772,0.004705906845629215,0.0007,54900,0.04061855748295784,873,0.3848765194416046,314,-1.3554372787475586,274500,376.74,-110.46333465000002
114999,0.88236403465271,0.003558587981387973,0.0007,55000,0.09543953835964203,873,0.3851315975189209,314,-1.3606961965560913,275000,376.74,-110.46333465000002
115099,0.8690082430839539,0.0009999943431466818,0.0007,55100,-0.041754744946956635,873,0.3834092617034912,315,-1.3431981801986694,275500,391.83,-110.02609119000003
115199,-2.1351449489593506,0.08907479047775269,0.0007,55200,-0.49585556983947754,873,0.3826580345630646,315,-1.339099407196045,276000,391.83,-110.02609119000003
115299,0.8311427235603333,0.006943753454834223,0.0007,55300,0.06839410960674286,873,0.38441595435142517,316,-1.3557566404342651,276500,400.93,-110.18909767000002
115399,-24.659343719482422,0.038121018558740616,0.0007,55400,0.15039145946502686,873,0.38373255729675293,316,-1.337867021560669,277000,400.77,-109.94013236999999
115499,-10.571243286132812,0.09193786233663559,0.0007,55500,-0.3377830982208252,873,0.38500869274139404,317,-1.355648398399353,277500,400.77,-109.94013236999999
115599,0.783091127872467,0.008373048156499863,0.0007,55600,0.07893092185258865,873,0.38409677147865295,318,-1.350205421447754,278000,400.77,-109.94013236999999
115699,0.3009335398674011,0.050643254071474075,0.0007,55700,0.46616360545158386,873,0.3841807544231415,318,-1.3567043542861938,278500,411.89,-110.22951488999999
115799,-0.9499102830886841,0.09809104353189468,0.0007,55800,-0.3151877820491791,873,0.38335728645324707,319,-1.357139229774475,279000,414.02,-110.13054553
115899,-1.7834422588348389,0.05680462345480919,0.0007,55900,-0.1480325311422348,873,0.3829197287559509,319,-1.347425103187561,279500,414.02,-110.13054553
115999,-2.8135576248168945,0.016392186284065247,0.0007,56000,0.1327216625213623,873,0.3826408386230469,320,-1.3432520627975464,280000,414.02,-110.13054553
116099,0.7279858589172363,0.009057908318936825,0.0007,56100,0.00199486268684268,873,0.3820135295391083,320,-1.3420490026474,280500,428.28,-109.60780085
116199,0.9380791187286377,0.03185794875025749,0.0007,56200,-0.21188560128211975,873,0.3800090551376343,321,-1.329477310180664,281000,432.13,-109.70885270000002
116299,0.4053456783294678,0.021325059235095978,0.0007,56300,-0.22792835533618927,874,0.382668673992157,322,-1.3499330282211304,281500,432.13,-109.70885270000002
116399,0.8228816986083984,0.35764774680137634,0.0007,56400,-1.0296510457992554,874,0.38342320919036865,322,-1.3497035503387451,282000,436.33,-109.84641104
116499,-3.2440857887268066,0.015686506405472755,0.0007,56500,0.2861071527004242,874,0.3834913372993469,323,-1.3530601263046265,282500,435.82,-109.91705042
116599,-3.0070314407348633,0.3493629992008209,0.0007,56600,-0.7558981776237488,874,0.38008835911750793,323,-1.3223100900650024,283000,431.5,-109.65704654000001
116699,-4.877244472503662,0.20960299670696259,0.0007,56700,-0.2693794369697571,874,0.3797051012516022,324,-1.3168865442276,283500,431.5,-109.65704654000001
116799,-7.648638725280762,2.9745187759399414,0.0007,56800,-2.0420894622802734,874,0.3801519274711609,324,-1.3226561546325684,284000,434.45,-109.86654051000001
116899,0.22975575923919678,0.007404574658721685,0.0007,56900,0.03194910287857056,874,0.3827197551727295,325,-1.3424638509750366,284500,434.21,-109.86489328000002
116999,0.5619446039199829,0.02266564778983593,0.0007,57000,0.12671731412410736,874,0.38272401690483093,325,-1.3490712642669678,285000,439.51,-110.04596667000001
117099,-2.795898675918579,0.029833531007170677,0.0007,57100,-0.19102409482002258,874,0.3801116943359375,326,-1.3259133100509644,285500,439.51,-110.04596667000001
117199,0.11205005645751953,0.008209156803786755,0.0007,57200,-0.032594505697488785,874,0.38112354278564453,327,-1.3346755504608154,286000,439.51,-110.04596667000001
117299,0.7625719308853149,0.011024815030395985,0.0007,57300,0.05245993286371231,874,0.3784451186656952,327,-1.3149969577789307,286500,453.06,-109.51036732
117399,0.5590548515319824,0.04407690092921257,0.0007,57400,-0.23910796642303467,874,0.37738341093063354,328,-1.2967571020126343,287000,453.06,-109.51036732
117499,-18.934967041015625,0.05807546526193619,0.0007,57500,0.3896300792694092,874,0.3798334300518036,328,-1.3214221000671387,287500,453.7,-109.59327356000001
117599,-0.6391611099243164,0.041019391268491745,0.0007,57600,-0.25813665986061096,874,0.37973272800445557,329,-1.315739631652832,288000,453.22,-109.21532713999999
117699,-6.6534857749938965,0.15567511320114136,0.0007,57700,-0.29685959219932556,874,0.3768461346626282,329,-1.2921262979507446,288500,438.17,-109.59305938999998
117799,0.00035250186920166016,4.440415978024248e-06,0.0007,57800,-0.0019072949653491378,874,0.37597352266311646,330,-1.2750383615493774,289000,422.15,-108.92328782999999
117899,-3.303995132446289,0.2591255307197571,0.0007,57900,0.322521448135376,874,0.3759670853614807,330,-1.2760776281356812,289500,409.02,-108.34325195999998
117999,0.09641849994659424,1601.5394287109375,0.0007,58000,0.3298918306827545,874,0.3773117661476135,331,-1.2784595489501953,290000,379.84,-106.65481405999999
118099,0.9245352149009705,0.0018606545636430383,0.0007,58100,0.027711836621165276,874,0.3775086998939514,332,-1.2825329303741455,290500,366.35,-105.75703028
118199,-39.70933532714844,0.06492893397808075,0.0007,58200,0.10901198536157608,874,0.37795937061309814,332,-1.2916698455810547,291000,360.72,-105.38016568
118299,0.9540724158287048,0.040169402956962585,0.0007,58300,0.23771481215953827,874,0.37723076343536377,333,-1.2904785871505737,291500,339.48,-104.88444164999999
118399,-1.3843610286712646,0.15333367884159088,0.0007,58400,0.32974955439567566,874,0.3811280131340027,333,-1.3288798332214355,292000,303.17,-104.48708384999998
118499,-2.6620194911956787,0.27167001366615295,0.0007,58500,0.1980033665895462,874,0.38104939460754395,334,-1.3128130435943604,292500,306.31,-104.63341618
118599,0.9590102434158325,0.24409249424934387,0.0007,58600,-0.8715972900390625,874,0.3803406357765198,335,-1.2975956201553345,293000,296.81,-104.13384703999998
118699,-5.911088943481445,0.04322225973010063,0.0007,58700,-0.3068251609802246,874,0.38035881519317627,335,-1.297993540763855,293500,295.83,-104.16129710999999
118799,0.7852519750595093,0.016420617699623108,0.0007,58800,-0.34056368470191956,874,0.3795352876186371,336,-1.2997490167617798,294000,300.92,-104.24580845999999
118899,-0.7158029079437256,0.00836219172924757,0.0007,58900,0.042170893400907516,874,0.38127970695495605,336,-1.3128117322921753,294500,301.71,-104.19579423
118999,-93.64069366455078,0.10399746149778366,0.0007,59000,-0.45748409628868103,874,0.3803931474685669,337,-1.306261420249939,295000,302.86,-104.01191326
119099,-86.74739837646484,1.146059513092041,0.0007,59100,-0.9625789523124695,874,0.37999793887138367,337,-1.2977478504180908,295500,304.07,-104.01321424000001
119199,0.48468679189682007,0.2218993902206421,0.0007,59200,0.6669685244560242,874,0.3799394965171814,338,-1.2917425632476807,296000,302.54,-103.90787581000001
119299,-0.04518735408782959,0.02220299281179905,0.0007,59300,0.18876264989376068,874,0.37742823362350464,339,-1.2742341756820679,296500,303.35,-103.92143116000001
119399,-2.0399999618530273,4.911271476309986e-12,0.0007,59400,1.1340782748447964e-06,874,0.3768359422683716,339,-1.2640234231948853,297000,303.35,-103.92143116000001
119499,-2.133333444595337,2.5829649183406467e-11,0.0007,59500,-3.576060862542363e-06,874,0.3768357038497925,340,-1.264022707939148,297500,303.35,-103.92143116000001
119599,0.3463018536567688,0.04505256563425064,0.0007,59600,0.6362142562866211,874,0.37534379959106445,340,-1.2269741296768188,298000,317.82,-104.32694007
119699,-3.347517967224121,0.07190903276205063,0.0007,59700,-0.21981202065944672,874,0.37654992938041687,341,-1.2339434623718262,298500,315.43,-104.22058919999999
119799,-11.19699478149414,0.35147523880004883,0.0007,59800,0.4279979169368744,874,0.3756108582019806,341,-1.2244818210601807,299000,315.43,-104.22058919999999
119899,-41.73880386352539,0.13448260724544525,0.0007,59900,0.21383047103881836,874,0.376986026763916,342,-1.2259600162506104,299500,321.66,-104.59000094000001
119999,0.7436109185218811,0.07879703491926193,0.0007,60000,0.24350182712078094,874,0.37634170055389404,343,-1.2207716703414917,300000,311.74,-105.49930121999999
